Country Athlete Rating
Republic of the Philippines	Cristiano Ronaldo	1.25
Republic of the Philippines	Dani Alves	1.0
Republic of the Philippines	David Luiz	1.8
Republic of the Philippines	Derrick Rose	1.3
Republic of the Philippines	James Harden	1.0
Republic of the Philippines	Kevin Durant	1.24285714286
Republic of the Philippines	LeBron James	0.6
Republic of the Philippines	Lewis Hamilton	1.03333333333
Republic of the Philippines	Manny Pacquiao	1.2375
Republic of the Philippines	Neymar	1.8
Republic of the Philippines	Rafael Nadal	1.07857142857
Republic of the Philippines	Roger Federer	1.05
Republic of the Philippines	Russell Westbrook	0.933333333333
Republic of the Philippines	Russell Wilson	1.0
Republic of the Philippines	Serena Williams	0.916666666667
Republic of the Philippines	Simone Biles	1.0
Republic of the Philippines	Stephen Curry	1.0
Republic of the Philippines	Theo Walcott	1.0
Republic of the Philippines	Tiger Woods	1.0
Republic of the Philippines	Tom Brady	1.0
Republic of the Philippines	Usain Bolt	1.0
Republic of the Philippines	Wayne Rooney	1.12619047619
Republica de Filipinas	Andy Murray	1.5
Republica de Filipinas	Conor McGregor	1.0
Republica de Filipinas	James Harden	1.07272727273
Republica de Mocambique	Andy Murray	2.0
Republica de Mocambique	Stephen Curry	1.42857142857
Republique islamique d'Iran	Conor McGregor	1.0
Romania	Rafael Nadal	1.125
Royaume-Uni	Roger Federer	1.375
Royaume-Uni	Toni Kroos	1.0
Russia	Andy Murray	1.0
Russia	Conor McGregor	0.5
Russia	Hope Solo	1.0
Russia	Lewis Hamilton	0.875
Russia	Wayne Rooney	1.28409090909
Saint Kitts and Nevis	Conor McGregor	1.0
Saint Kitts and Nevis	Wayne Rooney	1.0
Saint Lucia	Tom Brady	1.26666666667
Saint Lucia	Wayne Rooney	1.0
Saint Vincent and the Grenadines	Aaron Rodgers	1.0
Saint Vincent and the Grenadines	Conor McGregor	1.0
Saint Vincent and the Grenadines	Dani Alves	1.2
Schweiz	Conor McGregor	1.7
Schweiz	Roger Federer	1.0
Senegal	Conor McGregor	1.06727272727
Senegal	Wayne Rooney	1.0
Sierra Leone	Cam Newton	1.1
Singapore	Andy Murray	1.6
Singapore	Cam Newton	1.0
Singapore	Conor McGregor	1.05384615385
Singapore	Derrick Rose	1.9375
Singapore	Gareth Bale	1.25
Singapore	Kevin Durant	0.796666666667
Singapore	LeBron James	1.0
Singapore	Manny Pacquiao	1.0
Singapore	Rafael Nadal	1.0
Singapore	Roger Federer	1.0
Singapore	Russell Westbrook	0.921428571429
Singapore	Serena Williams	1.0
Singapore	Tom Brady	0.675
Singapore	Virat Kohli	1.38333333333
Singapore	Wayne Rooney	1.24557291667
South Africa	Aaron Rodgers	0.888444444444
South Africa	Adam Scott	1.0
South Africa	Andy Murray	1.09850823045
South Africa	Antoine Griezmann	1.25
South Africa	Blake Griffin	1.0
South Africa	Cam Newton	1.2
South Africa	Carmelo Anthony	1.2
South Africa	Chris Paul	1.16666666667
South Africa	Conor McGregor	1.10199353448
South Africa	Dani Alves	1.03650793651
South Africa	David Luiz	1.0
South Africa	Derrick Rose	1.11666666667
South Africa	Drew Brees	0.75
South Africa	Eden Hazard	0.0
South Africa	Eli Manning	1.0
South Africa	Felipe Massa	1.2
South Africa	Gareth Bale	0.5
South Africa	James Harden	0.725
South Africa	Justin Rose	1.25
South Africa	Kaká	1.03333333333
South Africa	Karim Benzema	1.7
South Africa	Kevin Durant	1.05
South Africa	Kyrie Irving	1.0
South Africa	LeBron James	1.20555555556
South Africa	Lewis Hamilton	1.17383449883
South Africa	Lionel Messi	1.03409090909
South Africa	Maria Sharapova	0.9375
South Africa	Neymar	1.14
South Africa	Novak Djokovic	1.13333333333
South Africa	Paul Pogba	1.10833333333
South Africa	Rafael Nadal	1.15916666667
South Africa	Rickie Fowler	0.844444444444
South Africa	Roger Federer	1.06612318841
South Africa	Russell Westbrook	1.0
South Africa	Russell Wilson	1.0
South Africa	Serena Williams	1.0
South Africa	Theo Walcott	1.0
South Africa	Thiago Silva	0.3
South Africa	Tom Brady	1.05
South Africa	Usain Bolt	1.0
South Africa	Virat Kohli	1.025
South Africa	Wayne Rooney	1.04744430916
South Africa	Yuvraj Singh	1.0
South Africa	Zlatan Ibrahimovic	1.5
Spain	Aaron Rodgers	1.0
Spain	Andy Murray	1.17142857143
Spain	Conor McGregor	1.05700231481
Spain	Derrick Rose	0.4
Spain	J.J. Watt	1.0
Spain	James Harden	0.85
Spain	Kevin Durant	0.808333333333
Spain	Lewis Hamilton	1.36
Spain	Lionel Messi	1.0
Spain	Neymar	1.135
Spain	Roger Federer	1.8
Spain	Tom Brady	1.6
Spain	Virat Kohli	1.0
Spain	Wayne Rooney	1.03382352941
Spanje	Conor McGregor	1.0
Sri Lanka	Andy Murray	1.0
Sri Lanka	Cam Newton	1.0
Sri Lanka	Carmelo Anthony	1.0
Sri Lanka	Conor McGregor	1.0
Sri Lanka	Wayne Rooney	1.0
Sudan	Conor McGregor	0.844444444444
Sudan	Wayne Rooney	1.0
Suiza	Roger Federer	1.2
Suomi	Conor McGregor	1.0
Suomi	Wayne Rooney	1.0
Sverige	Cam Newton	1.1
Sverige	Conor McGregor	1.25
Sverige	James Harden	1.33333333333
Sverige	Kevin Durant	1.1
Sverige	Neymar	1.41666666667
Sverige	Rafael Nadal	1.0
Sverige	Roger Federer	1.0
Sverige	Stephen Curry	0.6
Sverige	Tom Brady	1.14285714286
Sverige	Wayne Rooney	1.05555555556
Svizzera	Conor McGregor	1.0
Svizzera	Dwight Howard	1.0
Svizzera	Roger Federer	1.85
Swaziland	Conor McGregor	1.0
Sweden	Andy Murray	1.4
Sweden	Conor McGregor	0.828571428571
Sweden	Dani Alves	1.2
Sweden	David Luiz	1.0
Sweden	James Harden	0.907142857143
Sweden	LeBron James	1.1
Sweden	Neymar	1.05
Sweden	Roger Federer	1.5
Sweden	Wayne Rooney	1.25
Switzerland	Andy Murray	1.25
Switzerland	Conor McGregor	1.0
Switzerland	Roger Federer	1.4
Switzerland	Serena Williams	0.0
Switzerland	Wayne Rooney	0.95
Syria	Andy Murray	1.0
Taiwan	Kevin Durant	1.0
Tanzania	Cam Newton	0.75
Tanzania	Chris Paul	1.3
Tanzania	Conor McGregor	0.942857142857
Tanzania	Dani Alves	1.5
Tanzania	James Harden	0.0
Tanzania	Manny Pacquiao	1.0
Tanzania	Neymar	1.2
Tanzania	Novak Djokovic	1.0
Tanzania	Rafael Nadal	1.35714285714
Tanzania	Wayne Rooney	1.23125
Thailand	Andy Murray	1.125
Thailand	Conor McGregor	0.922857142857
Thailand	Roger Federer	1.0
Thailand	Tom Brady	0.6
Thailand	Wayne Rooney	1.20833333333
The Netherlands	Andy Murray	0.9
The Netherlands	Antoine Griezmann	1.25
The Netherlands	Conor McGregor	1.0
The Netherlands	Cristiano Ronaldo	1.1
The Netherlands	Dani Alves	1.0
The Netherlands	Derrick Rose	0.670833333333
The Netherlands	Eden Hazard	0.6
The Netherlands	Lewis Hamilton	1.0
The Netherlands	Rafael Nadal	1.0
The Netherlands	Roger Federer	1.0
The Netherlands	Wayne Rooney	1.2
Timor-Leste	Anderson Silva	1.0
Trinidad and Tobago	Andy Murray	1.0
Trinidad and Tobago	Cam Newton	1.0
Trinidad and Tobago	Conor McGregor	1.20952380952
Trinidad and Tobago	Dani Alves	1.7
Trinidad and Tobago	Dwight Howard	1.0
Trinidad and Tobago	Kevin Durant	1.8
Trinidad and Tobago	Tom Brady	1.0
Trinidad and Tobago	Wayne Rooney	1.13125
Tunisia	Andy Murray	0.375
Tunisia	Serena Williams	1.33333333333
Turkey	Andy Murray	0.9
Turkey	Conor McGregor	1.075
Turkey	Derrick Rose	1.0
Turkey	Roger Federer	1.0
Turkey	Russell Westbrook	1.0
Turkey	Wayne Rooney	0.3
Turkiye	Andy Murray	1.20833333333
Turkiye	Cam Newton	1.0
Turkiye	Carmelo Anthony	1.0
Turkiye	Conor McGregor	0.933333333333
Turkiye	Didier Drogba	1.0
Turkiye	Gareth Bale	1.0
Turkiye	Lewis Hamilton	1.0
Turkiye	Rafael Nadal	1.0
Turkiye	Russell Westbrook	1.0
Turkiye	Virat Kohli	1.0
Turks and Caicos Islands	Conor McGregor	1.0
Turks and Caicos Islands	Tom Brady	0.7
Turquia	Conor McGregor	1.15476190476
Turquia	Dani Alves	1.5
Turquie	Conor McGregor	1.0
Uganda	Conor McGregor	1.2
Uganda	Eden Hazard	1.0
Uganda	James Harden	1.45
Uganda	Manny Pacquiao	1.0
Uganda	Rafael Nadal	1.46666666667
Uganda	Wayne Rooney	1.165
Ukraine	Wayne Rooney	1.0
United Arab Emirates	Andy Murray	1.1
United Arab Emirates	Cam Newton	1.0
United Arab Emirates	Conor McGregor	1.1375
United Arab Emirates	Cristiano Ronaldo	1.0
United Arab Emirates	Derrick Rose	1.3
United Arab Emirates	Eden Hazard	1.0
United Arab Emirates	J.J. Watt	1.0
United Arab Emirates	James Harden	1.13636363636
United Arab Emirates	Jimmie Johnson	0.9375
United Arab Emirates	Kevin Durant	1.0
United Arab Emirates	Lewis Hamilton	1.4
United Arab Emirates	Novak Djokovic	1.0
United Arab Emirates	Rafael Nadal	1.25
United Arab Emirates	Russell Westbrook	1.0
United Arab Emirates	Serena Williams	1.275
United Arab Emirates	Tiger Woods	0.95
United Arab Emirates	Virat Kohli	1.0
United Arab Emirates	Wayne Rooney	1.00597826087
United Arab Emirates	Yuvraj Singh	2.0
United Kingdom	Aaron Rodgers	1.01539351852
United Kingdom	Adam Scott	2.0
United Kingdom	Aly Raisman	1.21759259259
United Kingdom	Andy Murray	1.08074673787
United Kingdom	Antoine Griezmann	1.17159090909
United Kingdom	Blake Griffin	1.09166666667
United Kingdom	Cam Newton	1.11005928854
United Kingdom	Carmelo Anthony	1.13
United Kingdom	Caroline Wozniacki	1.14490740741
United Kingdom	Chris Paul	1.12224559295
United Kingdom	Conor McGregor	1.05903832697
United Kingdom	Cristiano Ronaldo	1.0838453159
United Kingdom	Dani Alves	1.09633838384
United Kingdom	David Luiz	1.13543956044
United Kingdom	Derrick Rose	1.0989010989
United Kingdom	Didier Drogba	1.0
United Kingdom	Drew Brees	0.993333333333
United Kingdom	Dustin Johnson	1.04583333333
United Kingdom	Dwight Howard	1.05
United Kingdom	Dwyane Wade	1.6
United Kingdom	Eden Hazard	1.05416666667
United Kingdom	Eli Manning	1.16666666667
United Kingdom	Felipe Massa	1.2
United Kingdom	Gabriel Jesus	0.858333333333
United Kingdom	Gareth Bale	1.12486772487
United Kingdom	J.J. Watt	0.989285714286
United Kingdom	James Harden	1.06255456349
United Kingdom	Jason Day	1.25
United Kingdom	Jimmie Johnson	1.8
United Kingdom	Justin Rose	1.3875
United Kingdom	Kei Nishikori	1.03333333333
United Kingdom	Kevin Durant	1.11997916667
United Kingdom	Kyrie Irving	1.0
United Kingdom	LeBron James	1.15505952381
United Kingdom	Lewis Hamilton	1.11085454621
United Kingdom	Lionel Messi	1.20694444444
United Kingdom	Manny Pacquiao	1.0
United Kingdom	Manuel Neuer	1.55
United Kingdom	Mohamed Salah	1.09464285714
United Kingdom	Neymar	1.15396825397
United Kingdom	Novak Djokovic	1.04125982043
United Kingdom	Odell Beckham Jr.	1.15
United Kingdom	Paul Pogba	1.04345522898
United Kingdom	Phil Mickelson	1.1
United Kingdom	Rafael Nadal	1.13627407315
United Kingdom	Raheem Sterling	1.0
United Kingdom	Rickie Fowler	0.956060606061
United Kingdom	Roger Federer	1.15861682384
United Kingdom	Ronda Rousey	1.455
United Kingdom	Rory McIlroy	0.906875
United Kingdom	Russell Westbrook	1.16022727273
United Kingdom	Russell Wilson	1.496875
United Kingdom	Serena Williams	1.10968276515
United Kingdom	Simone Biles	1.02125
United Kingdom	Stan Wawrinka	1.3
United Kingdom	Stephen Curry	1.41666666667
United Kingdom	Theo Walcott	1.05
United Kingdom	Thiago Silva	0.908333333333
United Kingdom	Tiger Woods	1.05128205128
United Kingdom	Tom Brady	1.18723080223
United Kingdom	Toni Kroos	1.0
United Kingdom	Usain Bolt	1.0175
United Kingdom	Virat Kohli	1.01704545455
United Kingdom	Wayne Rooney	1.12510352883
United Kingdom	Zlatan Ibrahimovic	1.07038825758
United States	Aaron Rodgers	1.13068289247
United States	Adam Scott	1.03888888889
United States	Aly Raisman	1.24494949495
United States	Anderson Silva	1.21805555556
United States	Andy Murray	1.06813261797
United States	Antoine Griezmann	1.26666666667
United States	Bastian Schweinsteiger	1.25
United States	Blake Griffin	1.09953703704
United States	Bubba Watson	1.29113782051
United States	Cam Newton	1.05055184698
United States	Carmelo Anthony	1.07637562336
United States	Caroline Wozniacki	1.04081632653
United States	Chris Paul	1.11369115157
United States	Conor McGregor	1.04541874205
United States	Cristiano Ronaldo	1.03061342593
United States	Dale Earnhardt Jr.	1.51111111111
United States	Damian Lillard	1.0625
United States	Dani Alves	1.11365440115
United States	David Luiz	1.22291666667
United States	Derrick Rose	1.25452637248
United States	Didier Drogba	1.23409090909
United States	Drew Brees	1.0605952381
United States	Dustin Johnson	1.11666666667
United States	Dwight Howard	1.0480620155
United States	Dwyane Wade	1.13684210526
United States	Eden Hazard	1.05909090909
United States	Eli Manning	1.06985002334
United States	Felipe Massa	1.11825396825
United States	Gabriel Jesus	0.858333333333
United States	Gareth Bale	1.06699074074
United States	Hope Solo	1.08424242424
United States	J.J. Watt	1.10676112982
United States	James Harden	1.11315673536
United States	Jason Day	1.0
United States	Jimmie Johnson	1.12929292929
United States	Jordan Spieth	1.04666666667
United States	Justin Rose	0.5
United States	Karim Benzema	0.6
United States	Kei Nishikori	0.833333333333
United States	Kevin Durant	1.09372648751
United States	Kyrie Irving	1.12463235294
United States	LeBron James	1.11265642566
United States	Lewis Hamilton	1.14791491302
United States	Lionel Messi	1.05245098039
United States	Manny Pacquiao	0.977272727273
United States	Maria Sharapova	1.275
United States	Mesut Özil	0.875
United States	Mohamed Salah	1.10166666667
United States	Neymar	1.04185257665
United States	Novak Djokovic	1.13154121098
United States	Odell Beckham Jr.	1.14133804563
United States	Paul Pogba	1.1087962963
United States	Phil Mickelson	1.24303539598
United States	Rafael Nadal	1.11738214647
United States	Raheem Sterling	1.025
United States	Rickie Fowler	1.13035714286
United States	Roger Federer	1.11893726049
United States	Ronda Rousey	1.14348985891
United States	Rory McIlroy	1.1630952381
United States	Russell Westbrook	1.10185291872
United States	Russell Wilson	1.06247668998
United States	Ryan Lochte	1.17972883598
United States	Serena Williams	1.10297493408
United States	Sergio Garcia	1.0
United States	Simone Biles	1.12456653267
United States	Stephen Curry	1.07280048383
United States	Suresh Raina	1.22916666667
United States	Theo Walcott	1.01111111111
United States	Thiago Silva	1.18737373737
United States	Tiger Woods	1.0484672619
United States	Tom Brady	1.12029537509
United States	Toni Kroos	1.5
United States	Usain Bolt	1.09527107813
United States	Virat Kohli	1.1160430839
United States	Wayne Rooney	1.06922776631
United States	Zlatan Ibrahimovic	1.25666666667
Uruguay	Andy Murray	1.0
Uruguay	Lewis Hamilton	1.0
Venezuela	James Harden	2.0
Venezuela	Lionel Messi	0.4
Venezuela	Wayne Rooney	1.075
Vereinigtes Konigreich	Andy Murray	1.6
Vereinigtes Konigreich	Gabriel Jesus	1.0
Vietnam	Aaron Rodgers	1.0
Vietnam	Wayne Rooney	0.75
Zambia	Conor McGregor	1.07619047619
Zambia	Karim Benzema	1.5
Zambia	Lewis Hamilton	1.0
Zambia	Roger Federer	1.66666666667
Zambia	Stephen Curry	1.0
Zambia	Tom Brady	1.0
Zambia	Wayne Rooney	1.24
Zimbabwe	Andy Murray	1.4125
Zimbabwe	Conor McGregor	0.875
Zimbabwe	Rafael Nadal	0.772222222222
Zimbabwe	Wayne Rooney	1.23571428571
